default_label,age,gender,edu,housing,income,job_occupation,past_bad_credit,married
0,21,1,2,0,13747.80747,0,1,0
0,19,0,2,0,4574.163616,1,1,0
0,17,1,1,0,3648.200221,0,1,0
0,33,0,3,1,2345.248387,1,1,0
0,58,1,2,0,7395.836698,2,1,0
0,47,1,2,1,15456.81898,0,1,0
0,36,1,3,1,2379.303079,1,1,0
0,51,1,4,1,30715.48191,2,1,1
1,25,1,3,0,19946.20623,0,1,1
0,18,1,3,0,8000.455271,0,1,0
0,33,1,0,0,962.6834678,0,1,1
0,32,1,4,0,18181.90591,1,1,0
0,40,0,2,1,14442.09801,0,1,1
0,38,0,0,1,12620.98541,0,1,0
0,21,1,4,0,21672.48141,0,1,0
0,24,1,2,0,8830.344117,0,1,1
0,22,0,0,0,1502.684747,1,1,0
0,22,0,3,1,21014.32555,1,1,0
0,48,0,1,1,6453.922759,0,1,1
0,66,0,2,1,4248.120491,0,1,1
0,24,1,1,1,6985.289069,0,1,1
0,63,0,0,1,1067.323172,0,1,1
0,35,0,2,1,6930.390526,0,1,1
0,47,1,2,0,8657.232677,0,1,0
0,32,1,2,1,3608.228494,1,1,1
0,43,1,1,1,3230.298957,0,1,0
0,48,0,0,0,1620.213912,0,1,1
0,19,1,3,0,11053.16076,0,1,0
0,27,0,0,0,1608.056587,0,1,1
0,30,1,3,1,4624.264715,0,1,0
0,56,0,1,0,8238.350593,0,1,1
0,49,1,4,0,14255.0363,2,1,1
0,29,1,2,1,5237.073802,0,1,1
0,22,1,3,0,1345.995537,0,1,1
0,35,0,2,1,3725.647592,0,1,1
0,21,1,1,0,1261.166811,0,1,0
0,25,1,3,1,5040.83936,0,1,1
0,38,0,3,1,17122.27628,0,1,0
0,47,0,0,1,1451.843497,0,1,0
0,33,0,3,1,19413.29119,0,1,1
0,28,0,2,1,7488.169156,0,1,1
0,28,0,2,1,1678.253154,0,1,0
0,62,0,0,1,4237.887215,0,1,0
0,50,0,1,0,8599.001727,1,1,0
0,27,1,1,1,9968.154862,0,0,0
0,56,1,0,1,1393.373277,0,1,0
0,34,0,3,0,3372.776011,0,1,0
0,47,1,1,1,9520.58503,0,1,1
0,61,0,2,1,9449.56409,0,1,1
0,30,0,2,1,9733.357602,0,1,0
0,39,0,2,0,4780.036146,0,1,0
0,35,0,2,1,4138.514115,0,1,0
0,35,0,1,1,4088.829884,0,1,0
0,23,0,2,0,1957.859685,0,1,1
0,59,0,2,1,14354.93438,1,1,1
0,35,0,1,1,1838.371439,1,1,0
0,32,0,1,0,2457.388495,1,1,1
0,18,1,3,0,5924.449048,0,1,0
0,61,0,3,0,5626.844849,0,0,1
0,46,0,0,1,1079.741183,0,1,0
0,26,1,1,1,3683.517026,1,1,0
0,28,0,1,1,2176.899053,0,1,1
0,18,1,0,0,3685.147347,0,1,0
0,35,1,4,0,7654.905308,1,1,1
0,58,1,2,1,3363.958201,0,1,1
0,38,1,1,1,9201.414809,0,1,0
0,61,0,2,1,7168.843194,0,1,1
1,46,0,3,1,3261.465072,0,1,1
0,58,1,2,1,6955.2006,2,1,0
0,17,1,3,0,5566.801491,0,1,0
0,30,1,3,0,15952.22668,0,1,1
0,55,1,1,1,7523.705493,0,1,0
0,64,0,3,1,24550.89614,0,1,1
0,18,0,2,0,4036.235886,0,1,0
0,48,0,1,1,6680.521976,0,1,0
0,37,0,1,1,7671.066799,1,1,0
0,37,0,1,0,8889.869804,0,1,1
0,59,1,4,1,29544.92191,0,1,0
0,66,0,0,1,2152.922745,0,1,1
0,36,1,3,0,16527.92584,0,1,1
0,52,0,0,1,2918.621389,1,1,0
0,35,1,0,1,2192.956309,1,1,0
0,64,0,3,1,17895.13951,0,1,1
0,59,1,1,1,4295.10008,0,1,1
0,30,1,0,0,828.2072075,0,1,0
0,30,1,0,1,936.1721532,0,0,0
0,34,1,1,1,8277.085436,1,1,1
0,27,1,3,0,8481.787499,0,1,1
0,35,1,1,1,9532.846953,0,1,1
0,28,1,3,1,3352.75641,0,1,0
0,21,0,0,0,3283.090684,0,1,0
0,22,1,2,0,21704.95058,0,1,0
0,58,1,0,0,1205.863702,0,1,0
0,40,0,3,1,13280.37236,0,1,0
0,60,0,2,1,12101.8789,0,1,0
0,27,1,2,1,5900.483503,0,1,1
0,24,0,2,0,12021.49788,0,1,0
0,34,1,2,1,2469.827912,0,0,1
0,30,0,2,0,18514.8302,1,1,1
0,43,0,2,0,10458.27819,0,1,1
0,19,1,2,0,14192.062,0,1,0
0,34,0,2,1,14933.65102,0,1,1
0,35,0,2,0,13999.21012,1,1,1
0,66,0,3,0,2329.61432,0,1,0
0,23,1,2,0,4431.999864,0,1,1
0,64,0,2,1,5378.840362,2,1,1
0,37,1,2,0,10154.05495,0,1,0
0,59,0,1,1,2030.107354,0,1,0
0,30,0,1,0,4044.235274,0,1,0
0,55,0,2,1,14950.85537,0,1,1
0,31,1,2,1,12675.09997,1,1,1
0,57,1,2,1,2415.501029,1,1,1
0,18,1,2,0,1600.650217,0,1,0
0,19,0,0,0,999.2445829,1,1,0
0,32,1,3,1,23187.8181,1,1,0
0,19,1,3,0,3156.337615,0,0,0
0,28,1,1,0,7144.769506,0,1,0
0,60,1,1,1,3900.187772,0,1,1
0,42,1,2,1,5053.041334,0,1,0
0,61,0,0,1,1267.87828,0,1,1
0,43,0,3,1,23000.27807,0,1,0
0,46,1,2,1,3629.772925,0,1,1
0,34,0,2,1,22628.67146,0,1,1
0,19,0,0,0,1402.174775,0,1,0
0,47,1,2,1,1332.558196,0,1,1
0,20,0,2,0,6629.653214,0,1,0
0,32,0,3,1,4799.960969,1,1,0
0,25,1,3,1,6781.6467,0,1,1
0,65,0,2,1,3364.094583,0,1,1
0,48,0,0,1,1075.55511,0,1,0
0,43,0,1,1,3643.324277,0,1,0
0,22,0,1,0,5320.010339,1,1,0
0,45,1,4,0,10556.29029,1,1,1
0,17,1,2,0,4414.442379,0,1,0
0,19,0,1,0,5126.29962,0,1,0
0,30,0,0,0,831.6893895,0,1,1
0,56,0,0,0,727.2816814,0,0,0
0,51,1,2,1,1706.248898,0,1,1
0,27,1,0,0,1259.532629,1,1,1
0,39,1,3,0,3695.572618,0,1,0
0,19,0,2,0,8739.989402,0,1,0
0,27,1,2,0,15882.52162,0,1,1
0,65,0,2,0,20676.48215,0,1,0
0,59,1,3,1,5103.562009,2,1,0
0,54,0,1,1,8837.954984,0,1,1
0,57,0,3,1,29084.96182,0,1,1
0,24,1,2,0,2573.619182,1,1,1
0,46,1,1,0,1026.481556,0,1,0
0,22,1,0,0,1410.263248,0,1,0
0,52,0,1,0,5310.33993,1,1,0
0,57,1,1,1,1343.526934,1,1,0
0,36,0,2,1,10326.69009,0,1,1
0,29,1,0,1,2399.69797,0,1,1
0,31,1,4,1,21929.86697,0,1,0
0,65,0,1,1,9057.591837,1,1,1
0,28,0,2,1,4472.514572,0,1,0
0,46,1,2,1,13922.98615,0,1,0
0,33,1,1,0,2317.254477,0,1,1
0,45,0,3,1,17293.3405,0,1,1
0,43,1,2,1,16807.45997,0,1,1
0,61,0,0,1,3981.303272,1,1,0
0,25,0,2,1,2102.757163,0,1,1
0,63,1,1,1,15457.72554,0,1,1
0,26,0,1,1,4470.954058,0,1,1
0,55,0,1,1,8480.795149,0,1,1
0,40,1,2,1,5522.881199,0,1,0
0,29,1,2,0,12477.83279,0,1,0
0,44,1,2,1,6599.368946,0,1,0
0,54,0,3,1,1445.331194,0,1,0
0,27,0,1,0,2903.834153,1,1,0
0,24,0,2,1,2409.008339,1,1,1
0,62,0,3,1,7791.619121,0,1,1
0,42,0,2,1,19595.03462,0,1,1
0,22,0,0,0,4347.380641,1,1,0
0,64,0,0,1,1693.988212,1,0,1
0,30,1,2,0,11171.27684,1,1,1
0,36,0,2,1,2813.948278,0,1,0
0,55,0,3,1,29105.55822,0,1,1
0,55,1,3,1,13313.94082,0,1,0
0,25,1,1,0,900.3462571,1,1,1
0,25,1,3,0,21613.32347,1,1,0
0,57,1,1,1,1029.788037,0,0,1
0,42,0,2,1,9300.485591,0,1,0
0,62,0,2,1,3701.074272,0,1,1
0,29,0,3,0,26037.01119,0,1,1
0,48,1,2,1,2041.900037,1,1,1
0,50,1,3,0,12624.84186,0,1,1
0,52,0,4,1,1576.259529,0,1,0
0,31,1,3,1,1712.211203,0,1,0
0,61,0,1,1,3895.077313,1,1,1
0,56,1,1,1,4182.855094,1,1,1
0,60,0,1,0,2076.617934,1,1,1
0,20,1,3,0,8849.49515,0,1,0
0,18,0,1,0,3602.300757,0,1,0
0,46,1,2,1,11071.08231,0,1,0
0,45,0,1,1,1789.561467,0,1,1
0,31,1,3,0,2010.149415,0,1,0
0,46,1,1,1,3463.291059,1,1,0
0,26,1,1,1,7565.650097,0,1,1
0,66,0,2,1,13098.342,2,1,1
0,18,0,2,0,2946.651886,1,1,0
0,30,1,0,1,1850.506709,0,1,1
0,23,0,2,1,12010.47475,0,1,1
0,53,0,0,1,2088.191604,0,1,0
0,66,1,1,1,7496.331853,2,1,0
0,18,0,1,0,2483.18554,1,1,0
0,62,0,0,1,1145.288595,0,1,1
0,42,0,2,1,4201.138332,1,1,0
0,64,1,3,1,2764.161451,0,1,1
0,36,1,4,0,17454.76594,1,1,1
0,40,0,2,1,10214.09631,0,1,1
0,52,1,1,1,8944.067767,1,1,1
0,27,1,2,0,17979.80552,0,1,1
0,49,0,1,1,1041.236584,0,1,0
0,18,1,1,0,13802.39542,0,1,0
0,51,0,2,0,12072.60386,0,1,0
0,39,1,4,1,2313.905224,0,1,1
0,59,0,3,1,6909.070907,0,1,1
0,51,0,1,1,8841.189653,0,1,1
0,34,0,3,0,6742.975398,0,1,0
0,38,1,2,0,2753.268273,0,1,1
0,31,1,0,0,1533.573278,0,1,0
0,28,1,1,0,8068.578993,1,1,1
0,54,0,2,1,4643.162093,0,1,1
0,56,0,1,1,5571.394388,0,1,1
0,48,0,1,1,6127.844196,0,1,1
0,37,1,3,0,5528.46212,0,1,1
0,62,0,1,1,2339.287642,0,1,1
0,44,1,0,1,2391.351332,0,1,1
0,58,0,0,1,2429.33145,1,1,1
0,46,0,3,0,22179.5567,1,1,0
0,53,0,0,1,2027.42506,0,1,1
0,63,0,3,1,13227.38535,0,1,1
0,56,0,3,1,4647.640589,0,1,1
0,48,0,0,1,836.3561855,0,1,0
0,61,0,1,1,1655.259098,1,1,1
0,64,0,0,1,1478.156437,0,1,1
0,38,1,2,0,8711.886064,0,1,0
0,38,1,2,1,9071.79177,0,1,1
0,25,0,1,0,7025.008865,0,1,0
0,44,0,3,1,15164.30917,1,1,1
0,21,1,2,0,1832.14112,1,1,0
0,27,0,2,1,16324.22746,0,1,1
0,34,1,3,1,19632.90261,1,1,1
0,27,0,3,0,8381.897668,0,1,1
0,26,0,3,0,5623.451839,0,1,0
0,45,0,2,1,1159.470841,0,1,0
0,20,1,3,0,7215.194914,1,0,0
0,31,0,1,0,3364.992264,1,1,1
0,60,1,3,0,9764.902073,2,1,1
0,19,0,0,0,1429.381865,1,1,0
1,26,1,2,0,6783.929636,0,1,0
0,49,0,3,1,15751.10196,1,1,1
0,66,0,0,1,1180.676306,1,1,1
0,56,0,1,1,8676.347552,1,1,1
0,30,1,3,1,1667.156156,1,1,1
0,18,0,1,0,3774.509829,0,1,0
0,42,1,2,0,11160.28943,0,1,1
0,49,0,3,1,3645.599215,0,1,1
0,24,1,0,0,1204.281623,0,1,0
0,53,0,0,1,2213.208916,0,1,1
0,22,1,1,0,1562.352335,1,1,1
0,65,1,1,1,3092.611433,0,1,0
0,50,0,0,1,1627.269536,1,1,0
0,50,1,2,1,26200.20309,0,1,1
0,25,1,0,0,1579.01338,0,1,1
0,53,0,2,1,10349.31788,0,1,0
0,53,0,2,1,14425.43073,0,1,1
0,35,0,1,1,4186.89049,0,1,1
0,57,1,1,1,1155.608901,0,1,1
0,28,0,3,1,6880.377954,1,1,1
0,21,1,1,0,2864.1761,0,1,0
0,47,1,2,1,1313.208935,1,1,1
0,56,1,3,1,8204.184766,0,1,0
0,56,1,1,1,5456.131506,1,1,1
0,34,1,4,1,9554.063936,0,1,1
0,58,0,2,1,1478.835085,0,1,0
0,44,0,1,1,1573.921312,0,1,1
0,35,1,1,1,2795.707912,0,1,1
0,37,0,1,1,5135.593445,1,1,1
0,63,1,2,1,1577.500189,0,1,1
0,40,0,0,1,1148.5695,0,1,1
0,38,0,2,1,1748.68394,0,1,1
0,37,1,2,1,2566.877749,0,1,0
0,30,0,3,0,28351.60791,0,1,1
0,41,0,2,1,2421.417504,0,1,0
0,64,1,4,1,24022.00858,0,1,1
0,64,0,1,1,2626.742808,1,1,0
0,50,0,2,1,4668.270315,0,1,1
0,42,0,2,1,4837.455186,0,1,1
0,60,0,2,1,14432.58471,1,1,0
0,65,1,3,1,2132.859072,0,0,1
0,31,0,0,1,1595.44662,0,1,1
0,28,0,0,0,6930.916213,0,1,1
0,52,1,3,1,7079.672995,2,1,0
0,38,0,2,1,10559.56855,0,1,0
0,44,1,0,1,1892.945538,0,1,1
0,48,1,0,1,1027.555064,0,1,1
0,21,1,1,0,3924.775627,0,1,0
0,46,0,2,0,12382.43468,0,1,1
0,35,1,0,1,2515.694979,0,1,0
0,62,1,1,1,13593.82161,0,1,0
0,59,1,2,1,16265.10893,0,1,1
0,31,0,2,1,2016.557074,1,1,1
0,18,1,3,0,12850.21232,0,1,0
0,60,1,0,1,9672.616087,0,1,1
0,62,1,1,1,8929.378068,1,1,1
0,44,1,2,0,6551.654169,0,1,1
0,31,0,2,1,9244.148232,0,1,1
0,41,0,0,1,2213.790012,0,1,0
0,45,0,2,0,2060.950936,0,1,0
0,53,1,1,1,3691.278072,0,1,1
0,19,1,3,0,1773.043912,0,1,0
0,40,0,3,1,12698.3794,1,1,0
0,53,0,0,0,1010.824896,0,1,0
0,31,1,3,1,4211.993441,0,1,1
0,52,1,3,1,3194.950614,0,1,0
0,40,1,0,0,1449.600072,0,1,0
0,29,1,2,1,7268.817947,1,1,1
0,54,0,2,1,1586.739885,1,1,0
0,33,1,1,1,1475.835436,0,1,0
0,25,1,2,0,1313.400254,1,1,0
0,66,0,1,1,2629.428442,1,1,1
0,17,1,1,0,2951.890362,0,1,0
0,54,1,2,1,22551.30979,0,1,0
0,36,1,1,1,1218.453855,0,1,0
0,61,0,2,1,1161.795614,0,1,1
0,57,1,1,0,5469.998014,0,1,0
0,20,1,1,0,5732.644834,0,1,0
0,65,0,3,1,10984.85731,0,1,1
0,25,0,3,1,14876.18985,1,1,1
0,33,1,4,1,20719.97309,0,1,0
0,66,0,2,1,6108.147032,0,1,1
0,42,1,2,0,9297.922625,0,1,1
0,41,0,1,1,5338.667534,0,1,1
1,45,0,0,1,2370.891917,0,1,0
0,53,0,2,1,16852.03571,1,1,0
0,44,1,2,1,2956.944209,1,0,1
0,56,1,3,1,5615.682054,0,1,1
0,42,0,3,1,5240.407726,1,1,0
0,21,0,0,0,1414.728404,0,1,0
0,63,1,1,1,2935.215895,0,1,0
0,20,1,1,0,9596.485699,0,1,0
0,43,1,2,1,9364.217167,1,1,1
0,22,0,2,0,16331.80527,0,1,1
0,54,0,0,1,4010.503491,0,1,1
0,39,1,3,1,12918.52086,0,1,0
0,44,0,1,1,12706.43999,0,1,1
0,49,0,0,0,1274.37568,1,1,0
0,60,1,2,1,11939.09557,0,1,0
0,65,1,2,1,18686.0407,0,1,1
0,62,1,2,1,2192.928583,0,1,1
0,21,0,0,0,855.6386452,0,1,0
0,33,0,0,1,5506.021263,0,1,0
0,52,1,1,1,12994.12676,0,0,1
0,51,1,2,1,2369.593488,0,1,0
0,26,0,0,1,2275.998324,0,1,1
0,55,0,2,1,2452.041394,1,1,0
0,66,1,3,1,20274.0572,0,1,1
0,41,1,0,1,1233.572489,1,1,1
0,58,0,3,1,5489.496082,0,1,1
0,57,1,3,1,7940.490178,2,1,1
0,17,0,2,0,1411.01435,0,1,0
0,62,1,1,1,4743.464474,2,1,1
0,61,0,0,1,7525.029121,0,1,0
0,50,1,0,1,2387.077052,0,1,1
0,37,1,2,1,6610.158704,0,1,0
0,58,0,1,1,1759.582218,0,1,1
0,56,0,1,1,2489.526534,0,1,0
0,30,1,2,0,10913.94588,1,1,0
0,32,1,1,0,6854.335928,0,1,0
0,44,1,2,1,8707.399532,0,1,1
0,42,1,0,0,1008.265761,1,1,0
0,40,1,2,1,7692.210882,0,1,1
0,46,1,4,0,12839.29653,0,1,0
0,43,0,1,1,9467.778014,1,1,1
0,48,0,0,1,1661.460066,0,1,0
0,31,1,0,1,2168.924153,0,1,1
0,64,0,1,1,11085.13697,1,1,1
0,48,0,0,1,3255.594416,0,1,1
0,66,0,2,0,3999.33155,0,1,1
0,44,1,3,1,4275.241915,0,1,1
0,50,1,3,1,17627.14087,2,1,0
0,64,1,3,1,2074.19137,0,1,1
0,40,1,2,1,15776.20218,0,1,1
0,31,0,3,1,10718.75029,0,1,0
0,59,0,2,0,3635.099359,1,1,0
0,60,1,2,1,7632.837219,0,1,0
0,32,1,1,1,4139.875249,1,1,1
0,54,0,2,0,3862.260353,0,1,1
0,17,0,0,0,1472.995387,0,1,0
0,42,0,3,1,15270.4547,0,1,0
0,62,1,0,1,842.9881808,1,1,0
0,65,1,1,0,2979.236415,2,1,1
0,59,1,2,1,10223.11563,0,1,1
0,37,1,1,0,3168.899385,0,1,1
0,50,1,4,1,12919.145,0,1,1
0,48,1,2,1,6765.578755,1,1,1
0,61,1,2,1,12369.9455,0,1,1
0,58,1,2,1,,0,1,1
0,40,1,1,0,10804.59255,1,1,1
0,46,1,2,1,1703.330509,0,1,1
0,24,0,2,0,2828.422088,1,1,1
0,38,1,3,1,13407.68423,1,1,0
0,51,1,3,0,1369.176138,0,1,0
0,42,0,1,1,1777.586473,0,1,0
0,48,0,3,1,29590.65052,1,1,1
0,17,0,0,0,2937.396983,0,1,0
0,32,1,3,1,3001.467138,0,1,0
0,64,1,2,1,2187.073716,2,1,1
0,31,1,0,1,1707.675858,0,0,1
0,27,0,1,0,1594.988751,0,1,0
0,51,0,2,1,1769.063506,1,1,0
0,57,0,2,1,5869.606647,0,1,1
0,62,1,2,1,8675.880405,0,1,0
0,30,0,3,0,12217.51264,0,1,1
0,41,0,1,1,8593.34656,0,1,0
0,23,0,3,0,10296.17549,1,1,0
0,25,1,2,0,14640.17691,0,1,1
0,45,0,3,1,12792.08436,0,1,1
0,66,1,1,0,6623.568709,0,1,0
0,63,1,4,1,1875.782717,0,0,1
0,55,0,2,0,2288.559602,0,1,1
0,48,0,0,1,1076.363659,0,1,0
0,55,0,0,1,1725.689775,1,1,1
1,48,0,2,1,2476.481411,0,1,0
0,33,1,2,1,5789.67897,0,1,1
0,23,1,4,1,19615.09623,1,1,0
0,22,0,3,0,1865.834579,0,1,1
0,51,0,2,1,8884.273696,1,1,0
0,46,1,4,1,13490.6033,0,1,1
0,46,1,3,0,9823.725618,0,1,1
0,19,0,0,0,2504.865373,0,1,0
0,27,1,2,1,14354.45278,0,1,0
0,40,0,2,0,4209.178078,0,1,0
0,31,1,2,1,4485.278915,1,1,0
0,35,0,2,1,2219.848993,1,1,0
0,49,1,0,1,1670.968437,0,0,0
0,34,1,2,1,1557.10801,0,1,1
0,33,0,1,0,5160.487174,0,1,1
0,24,0,2,0,8513.225674,1,1,0
0,53,1,2,1,1508.517701,0,1,0
0,25,0,1,0,4085.849628,0,1,1
0,59,1,3,1,17280.78102,0,1,1
0,52,0,2,1,13618.16738,1,1,1
0,43,0,0,1,2411.549947,0,1,1
0,33,0,4,0,7309.958676,0,1,1
0,32,0,1,1,1373.259399,0,1,0
0,34,1,2,1,13227.07132,0,1,1
0,59,0,1,1,9644.675641,0,1,0
0,18,0,1,0,9765.469448,0,1,0
0,39,0,3,1,3964.481784,0,1,0
0,44,1,1,1,2215.228834,0,1,0
0,59,1,2,1,6232.37721,0,1,0
0,18,0,1,0,4198.505509,0,1,0
0,49,1,1,0,4446.067228,1,1,1
0,23,0,1,0,6004.500793,1,1,1
0,66,1,1,0,3264.231685,2,1,1
0,60,0,1,1,2714.96331,1,1,1
0,35,1,0,1,2157.694352,0,1,1
0,64,1,0,1,1931.867821,0,1,0
0,39,0,1,1,8929.642137,0,1,1
0,23,0,2,0,5454.9731,0,1,1
0,31,0,2,0,11925.51547,1,1,1
0,61,1,2,1,3948.955267,0,1,1
0,42,0,1,0,17670.17777,0,1,1
0,61,1,4,0,30131.08057,0,1,1
0,41,1,0,0,1374.760141,0,1,0
0,36,1,2,0,1965.294386,0,1,1
0,63,1,1,1,10366.18149,0,1,1
0,60,1,4,1,11408.05848,0,1,1
0,31,1,2,1,2101.114413,0,1,0
0,18,1,2,0,1785.018893,0,1,0
0,41,1,3,1,2120.582569,1,1,0
0,29,0,2,0,1839.320639,1,1,1
0,24,0,1,0,6843.660864,0,1,0
0,32,1,1,1,2750.087029,0,1,1
0,30,1,3,0,10593.39254,1,1,1
0,31,0,1,0,2541.350973,1,1,0
0,23,0,2,0,3255.700124,0,1,1
0,54,1,2,1,11069.63769,1,1,0
0,40,1,1,1,3377.421155,0,1,0
0,41,0,2,0,5756.735529,0,1,0
0,30,1,0,0,4307.436891,0,1,0
0,46,0,1,1,5552.989924,0,1,0
0,27,0,2,1,1405.92283,1,1,0
0,64,1,2,1,8718.989428,0,1,0
0,23,0,0,0,5956.096275,0,1,1
0,43,0,3,0,18951.58835,0,1,0
0,24,0,1,1,5573.861015,0,1,0
1,24,1,0,0,826.0056531,0,1,1
0,54,0,0,1,879.2029076,0,1,1
0,61,0,2,1,13302.1214,2,1,1
0,56,0,3,1,19854.02084,1,1,0
0,46,0,3,0,1219.312962,0,1,1
0,28,1,1,0,1169.122305,1,1,0
0,23,1,0,0,1233.680579,0,1,1
0,33,1,2,1,9374.713712,0,1,1
0,24,1,3,0,21740.98865,0,1,0
0,58,1,1,0,5272.24332,0,1,1
0,31,1,3,1,27688.33221,1,1,0
0,34,1,3,1,7638.194237,0,1,0
0,33,1,3,1,17378.03458,0,1,0
0,63,0,3,1,14705.97547,2,1,0
0,29,0,1,1,5954.169221,0,1,1
0,18,0,0,0,738.3186897,0,0,0
0,24,0,2,0,9110.168839,1,1,0
0,39,0,1,1,4282.239195,0,1,1
0,48,1,3,1,12741.91541,0,1,1
0,33,1,0,1,1170.344605,0,1,0
0,35,0,1,0,6300.365767,0,1,1
0,23,0,2,0,12003.88604,0,1,0
0,52,0,2,1,10845.40017,1,1,1
0,60,0,2,1,12582.91363,2,1,1
0,58,0,1,1,5324.403256,0,1,1
0,47,0,3,1,22099.73624,0,1,0
0,20,0,1,0,4041.956354,0,1,0
0,51,0,1,1,1976.945422,1,1,0
0,56,0,0,1,1986.646952,0,1,1
0,47,1,0,1,2476.605666,0,1,1
0,21,1,3,0,13510.32468,0,1,0
0,42,0,0,1,5512.700197,1,1,0
0,57,0,2,1,5688.487085,1,1,1
0,20,1,1,0,7300.299794,1,1,0
0,41,1,0,0,785.6222781,1,1,0
0,61,0,2,1,3293.289411,2,1,1
0,50,1,1,1,2803.795629,0,1,0
0,46,0,2,0,1659.710439,0,1,0
0,17,0,2,0,5309.805862,0,1,0
0,17,0,1,0,1370.139406,0,1,0
0,64,1,1,1,3758.663701,0,1,0
0,30,0,0,1,2921.786654,0,1,1
0,65,1,2,1,15317.02054,2,0,1
0,54,0,0,0,682.5855787,1,1,0
0,57,0,0,0,1482.283444,0,1,1
0,53,1,0,1,6442.815129,0,1,0
0,62,0,0,1,882.4500631,0,1,0
0,20,1,1,0,13574.79821,0,1,0
0,61,0,0,1,1874.283762,0,1,1
0,37,0,2,0,13772.87941,0,1,0
0,34,0,1,1,1323.543122,1,1,0
0,46,1,0,1,1986.034652,0,1,0
0,42,0,3,0,8108.803453,0,1,0
0,49,0,1,1,1731.608542,0,1,1
0,58,1,3,1,6020.742152,2,1,1
0,61,0,1,0,1027.126513,0,1,1
0,42,1,2,1,9987.912839,0,1,1
0,20,0,1,0,6853.664609,1,1,0
0,26,1,2,1,1898.480008,0,1,1
0,30,0,1,0,14250.40321,0,1,1
0,36,0,2,0,11795.09258,0,1,1
0,19,1,2,0,2144.453204,0,1,0
0,64,1,0,1,5530.308081,0,1,1
0,54,1,0,1,5878.933894,0,1,1
0,28,0,2,1,10553.8975,1,1,1
0,52,0,0,1,9474.522868,0,1,1
0,49,0,0,1,2415.490007,1,1,0
0,23,1,1,0,13641.61399,0,1,0
0,60,1,2,1,3547.838452,0,1,0
0,46,0,1,1,2165.372443,1,1,0
0,36,1,1,1,9219.706039,0,1,1
0,60,0,3,1,7276.065817,2,1,1
0,35,1,3,1,8352.397893,1,1,1
0,31,0,1,0,3474.391956,0,1,1
0,45,0,2,1,6438.793407,1,1,0
0,33,0,3,0,2402.959368,0,1,1
0,48,0,3,1,17783.42766,0,1,0
0,36,1,2,1,9886.425291,0,1,0
0,52,0,1,0,9918.835559,0,1,1
0,41,1,1,0,3190.675548,0,1,0
0,55,0,0,1,2300.412958,0,1,1
0,19,1,3,0,9366.019756,1,1,0
0,62,1,0,1,8040.865617,0,1,0
0,19,0,0,0,5694.758531,0,1,0
0,40,0,0,1,1248.993724,0,1,0
0,45,1,2,1,14971.38478,1,1,1
0,37,1,3,0,8789.571545,1,1,1
0,59,0,1,1,3478.127939,0,1,1
0,36,0,0,1,2050.43883,0,1,1
0,56,1,2,1,3947.890874,2,1,1
0,40,0,2,0,3428.621175,0,1,1
0,62,0,3,1,1396.163405,0,1,1
0,62,1,2,1,14834.89257,0,1,1
0,34,0,0,1,1986.539485,0,1,1
0,36,0,3,1,18742.56204,0,1,0
0,19,0,0,0,812.6452936,1,1,0
0,48,0,2,0,14569.63204,0,1,1
0,63,1,3,0,2964.599045,0,1,0
0,57,1,2,0,2214.815588,0,1,0
0,64,0,1,1,3867.516591,1,1,1
0,56,1,2,0,9825.386669,0,1,1
0,64,0,2,1,14756.58727,0,1,1
0,17,0,2,0,18849.20643,0,1,0
0,32,0,1,1,1786.626927,0,1,1
0,62,1,2,1,1469.44268,0,1,0
0,48,1,1,1,1985.02195,0,1,1
0,34,0,2,0,2673.285849,0,1,1
0,45,0,2,1,21254.54172,1,1,1
0,23,1,3,1,2905.925178,1,1,1
0,37,1,3,0,2301.30779,0,1,0
0,22,1,3,0,1327.436392,0,1,1
0,48,0,3,0,17872.67874,0,1,1
0,42,1,0,1,1730.19007,0,1,1
0,42,0,0,1,868.4475201,0,1,1
0,53,0,3,1,13205.96629,0,1,1
0,42,1,2,1,22938.49164,0,1,1
0,31,1,3,1,10932.75538,0,1,0
0,57,1,3,1,11278.07754,0,1,1
0,35,1,3,1,5670.031529,0,1,0
0,44,1,2,1,7689.6619,0,1,1
0,65,1,0,1,2347.744827,0,1,1
0,33,1,0,1,8102.569969,1,1,1
0,21,1,3,0,12964.62332,1,1,0
0,38,1,2,1,4445.421973,0,1,0
0,62,0,0,1,3206.764414,0,1,1
0,28,1,2,0,13680.92519,1,1,1
0,62,0,3,1,2006.815458,2,1,0
0,25,1,2,0,10959.91478,1,1,0
0,56,0,0,1,1059.851937,1,1,0
0,55,0,1,1,3638.62861,0,1,1
0,40,0,2,1,3281.374952,1,1,0
0,24,0,3,0,1941.992358,0,1,1
0,33,0,3,1,28739.47706,0,1,1
0,39,1,2,0,1897.882881,0,1,1
0,28,0,0,1,1630.929852,1,1,0
0,26,1,2,1,13737.19129,0,1,1
0,56,0,0,1,4704.036696,0,1,1
0,30,1,2,0,3104.040343,0,1,1
0,23,1,1,0,18452.45883,0,1,1
0,25,0,1,0,2892.715645,0,1,1
1,27,0,2,0,8437.08014,0,1,1
0,60,1,2,0,8248.71895,0,1,1
0,38,1,3,1,3578.209676,0,1,0
0,30,0,1,0,6142.405644,0,1,1
0,41,0,1,1,7967.98236,1,1,1
